profile_id,composite_score,6m_sharpe,6m_mdd_pct,6m_trades,6m_pnl,1y_sharpe,1y_mdd_pct,1y_trades,1y_pnl,2.5y_sharpe,2.5y_mdd_pct,2.5y_trades,2.5y_pnl
omni_breakout|anti_martingale|volume_spike_gate|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,2.1278436879186082,3.241492214737469,0.03210419266542464,78,11870.014272500348,4.563283052347758,0.0320998323255771,152,51618.947025715184,4.638883281372714,0.03210114223437594,409,297344.25553285924
omni_breakout|anti_martingale|stop_order_at_range|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,2.1278436879186082,3.241492214737469,0.03210419266542464,78,11870.014272500348,4.563283052347758,0.0320998323255771,152,51618.947025715184,4.638883281372714,0.03210114223437594,409,297344.25553285924
omni_breakout|fixed_low|volume_spike_gate|risk_free_runner|atr_dynamic_trail|day_of_week|US100.cash,2.1209731261222005,3.1228999504612593,0.024015714633807795,78,8193.641978928692,4.416586975613329,0.024013955532827973,152,54225.38743535765,4.798786668389906,0.024012287309242403,409,296486.0378653591
omni_breakout|fixed_low|volume_spike_gate|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,2.1209731261222005,3.1228999504612593,0.024015714633807795,78,8193.641978928692,4.416586975613329,0.024013955532827973,152,54225.38743535765,4.798786668389906,0.024012287309242403,409,296486.0378653591
omni_breakout|fixed_low|volume_spike_gate|momentum_confirmed|atr_dynamic_trail|day_of_week|US100.cash,2.1209731261222005,3.1228999504612593,0.024015714633807795,78,8193.641978928692,4.416586975613329,0.024013955532827973,152,54225.38743535765,4.798786668389906,0.024012287309242403,409,296486.0378653591
omni_breakout|fixed_low|volume_spike_gate|inverse_pyramid|atr_dynamic_trail|day_of_week|US100.cash,2.1209731261222005,3.1228999504612593,0.024015714633807795,78,8193.641978928692,4.416586975613329,0.024013955532827973,152,54225.38743535765,4.798786668389906,0.024012287309242403,409,296486.0378653591
omni_breakout|fixed_low|volume_spike_gate|front_loaded|atr_dynamic_trail|day_of_week|US100.cash,2.1209731261222005,3.1228999504612593,0.024015714633807795,78,8193.641978928692,4.416586975613329,0.024013955532827973,152,54225.38743535765,4.798786668389906,0.024012287309242403,409,296486.0378653591
omni_breakout|fixed_low|volume_spike_gate|equal_split|atr_dynamic_trail|day_of_week|US100.cash,2.1209731261222005,3.1228999504612593,0.024015714633807795,78,8193.641978928692,4.416586975613329,0.024013955532827973,152,54225.38743535765,4.798786668389906,0.024012287309242403,409,296486.0378653591
omni_breakout|fixed_low|volume_spike_gate|adaptive_tranche|atr_dynamic_trail|day_of_week|US100.cash,2.1209731261222005,3.1228999504612593,0.024015714633807795,78,8193.641978928692,4.416586975613329,0.024013955532827973,152,54225.38743535765,4.798786668389906,0.024012287309242403,409,296486.0378653591
omni_breakout|fixed_low|stop_order_at_range|risk_free_runner|atr_dynamic_trail|day_of_week|US100.cash,2.1209731261222005,3.1228999504612593,0.024015714633807795,78,8193.641978928692,4.416586975613329,0.024013955532827973,152,54225.38743535765,4.798786668389906,0.024012287309242403,409,296486.0378653591
omni_breakout|fixed_low|stop_order_at_range|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,2.1209731261222005,3.1228999504612593,0.024015714633807795,78,8193.641978928692,4.416586975613329,0.024013955532827973,152,54225.38743535765,4.798786668389906,0.024012287309242403,409,296486.0378653591
omni_breakout|fixed_low|stop_order_at_range|momentum_confirmed|atr_dynamic_trail|day_of_week|US100.cash,2.1209731261222005,3.1228999504612593,0.024015714633807795,78,8193.641978928692,4.416586975613329,0.024013955532827973,152,54225.38743535765,4.798786668389906,0.024012287309242403,409,296486.0378653591
omni_breakout|fixed_low|stop_order_at_range|inverse_pyramid|atr_dynamic_trail|day_of_week|US100.cash,2.1209731261222005,3.1228999504612593,0.024015714633807795,78,8193.641978928692,4.416586975613329,0.024013955532827973,152,54225.38743535765,4.798786668389906,0.024012287309242403,409,296486.0378653591
omni_breakout|fixed_low|stop_order_at_range|front_loaded|atr_dynamic_trail|day_of_week|US100.cash,2.1209731261222005,3.1228999504612593,0.024015714633807795,78,8193.641978928692,4.416586975613329,0.024013955532827973,152,54225.38743535765,4.798786668389906,0.024012287309242403,409,296486.0378653591
omni_breakout|fixed_low|stop_order_at_range|equal_split|atr_dynamic_trail|day_of_week|US100.cash,2.1209731261222005,3.1228999504612593,0.024015714633807795,78,8193.641978928692,4.416586975613329,0.024013955532827973,152,54225.38743535765,4.798786668389906,0.024012287309242403,409,296486.0378653591
omni_breakout|fixed_low|stop_order_at_range|adaptive_tranche|atr_dynamic_trail|day_of_week|US100.cash,2.1209731261222005,3.1228999504612593,0.024015714633807795,78,8193.641978928692,4.416586975613329,0.024013955532827973,152,54225.38743535765,4.798786668389906,0.024012287309242403,409,296486.0378653591
omni_breakout|aggressive_flat|volume_spike_gate|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,2.1085364924698933,3.122971859631295,0.050966477968452724,78,18074.354082500337,4.416741794948947,0.05096645043632121,152,148112.04455000162,4.79876616384384,0.050965663426689074,409,1693326.1424596545
omni_breakout|aggressive_flat|stop_order_at_range|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,2.1085364924698933,3.122971859631295,0.050966477968452724,78,18074.354082500337,4.416741794948947,0.05096645043632121,152,148112.04455000162,4.79876616384384,0.050965663426689074,409,1693326.1424596545
omni_breakout|equity_curve|volume_spike_gate|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,2.106667671059092,3.365378746041321,0.02250411291648686,78,10917.438436428565,4.3103155549735375,0.02250599221714648,152,75356.86677571482,4.53640776433749,0.022503610198188917,409,446609.6870585735
omni_breakout|equity_curve|stop_order_at_range|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,2.106667671059092,3.365378746041321,0.02250411291648686,78,10917.438436428565,4.3103155549735375,0.02250599221714648,152,75356.86677571482,4.53640776433749,0.022503610198188917,409,446609.6870585735
omni_breakout|volatility_scaled|volume_spike_gate|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,2.10133947535345,3.123062066804141,0.06754434195472866,78,24530.533226071944,4.416731685487573,0.0675460055219873,152,230700.30610035994,4.798760725759217,0.06754588008770156,409,4356659.750128605
omni_breakout|volatility_scaled|stop_order_at_range|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,2.10133947535345,3.123062066804141,0.06754434195472866,78,24530.533226071944,4.416731685487573,0.0675460055219873,152,230700.30610035994,4.798760725759217,0.06754588008770156,409,4356659.750128605
omni_breakout|conservative_ramp|volume_spike_gate|risk_free_runner|atr_dynamic_trail|day_of_week|US100.cash,2.0796977056886687,2.9369947811728867,0.03997784952223794,78,14269.59653428627,4.382613096489163,0.05096560228893238,152,145316.09194035872,4.797982109549507,0.050965643429794406,409,1671864.7355803687
omni_breakout|conservative_ramp|volume_spike_gate|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,2.0796977056886687,2.9369947811728867,0.03997784952223794,78,14269.59653428627,4.382613096489163,0.05096560228893238,152,145316.09194035872,4.797982109549507,0.050965643429794406,409,1671864.7355803687
omni_breakout|conservative_ramp|volume_spike_gate|momentum_confirmed|atr_dynamic_trail|day_of_week|US100.cash,2.0796977056886687,2.9369947811728867,0.03997784952223794,78,14269.59653428627,4.382613096489163,0.05096560228893238,152,145316.09194035872,4.797982109549507,0.050965643429794406,409,1671864.7355803687
omni_breakout|conservative_ramp|volume_spike_gate|inverse_pyramid|atr_dynamic_trail|day_of_week|US100.cash,2.0796977056886687,2.9369947811728867,0.03997784952223794,78,14269.59653428627,4.382613096489163,0.05096560228893238,152,145316.09194035872,4.797982109549507,0.050965643429794406,409,1671864.7355803687
omni_breakout|conservative_ramp|volume_spike_gate|front_loaded|atr_dynamic_trail|day_of_week|US100.cash,2.0796977056886687,2.9369947811728867,0.03997784952223794,78,14269.59653428627,4.382613096489163,0.05096560228893238,152,145316.09194035872,4.797982109549507,0.050965643429794406,409,1671864.7355803687
omni_breakout|conservative_ramp|volume_spike_gate|equal_split|atr_dynamic_trail|day_of_week|US100.cash,2.0796977056886687,2.9369947811728867,0.03997784952223794,78,14269.59653428627,4.382613096489163,0.05096560228893238,152,145316.09194035872,4.797982109549507,0.050965643429794406,409,1671864.7355803687
omni_breakout|conservative_ramp|volume_spike_gate|adaptive_tranche|atr_dynamic_trail|day_of_week|US100.cash,2.0796977056886687,2.9369947811728867,0.03997784952223794,78,14269.59653428627,4.382613096489163,0.05096560228893238,152,145316.09194035872,4.797982109549507,0.050965643429794406,409,1671864.7355803687
omni_breakout|conservative_ramp|stop_order_at_range|risk_free_runner|atr_dynamic_trail|day_of_week|US100.cash,2.0796977056886687,2.9369947811728867,0.03997784952223794,78,14269.59653428627,4.382613096489163,0.05096560228893238,152,145316.09194035872,4.797982109549507,0.050965643429794406,409,1671864.7355803687
omni_breakout|conservative_ramp|stop_order_at_range|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,2.0796977056886687,2.9369947811728867,0.03997784952223794,78,14269.59653428627,4.382613096489163,0.05096560228893238,152,145316.09194035872,4.797982109549507,0.050965643429794406,409,1671864.7355803687
omni_breakout|conservative_ramp|stop_order_at_range|momentum_confirmed|atr_dynamic_trail|day_of_week|US100.cash,2.0796977056886687,2.9369947811728867,0.03997784952223794,78,14269.59653428627,4.382613096489163,0.05096560228893238,152,145316.09194035872,4.797982109549507,0.050965643429794406,409,1671864.7355803687
omni_breakout|conservative_ramp|stop_order_at_range|inverse_pyramid|atr_dynamic_trail|day_of_week|US100.cash,2.0796977056886687,2.9369947811728867,0.03997784952223794,78,14269.59653428627,4.382613096489163,0.05096560228893238,152,145316.09194035872,4.797982109549507,0.050965643429794406,409,1671864.7355803687
omni_breakout|conservative_ramp|stop_order_at_range|front_loaded|atr_dynamic_trail|day_of_week|US100.cash,2.0796977056886687,2.9369947811728867,0.03997784952223794,78,14269.59653428627,4.382613096489163,0.05096560228893238,152,145316.09194035872,4.797982109549507,0.050965643429794406,409,1671864.7355803687
omni_breakout|conservative_ramp|stop_order_at_range|equal_split|atr_dynamic_trail|day_of_week|US100.cash,2.0796977056886687,2.9369947811728867,0.03997784952223794,78,14269.59653428627,4.382613096489163,0.05096560228893238,152,145316.09194035872,4.797982109549507,0.050965643429794406,409,1671864.7355803687
omni_breakout|conservative_ramp|stop_order_at_range|adaptive_tranche|atr_dynamic_trail|day_of_week|US100.cash,2.0796977056886687,2.9369947811728867,0.03997784952223794,78,14269.59653428627,4.382613096489163,0.05096560228893238,152,145316.09194035872,4.797982109549507,0.050965643429794406,409,1671864.7355803687
omni_breakout|kelly_criterion|volume_spike_gate|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,1.9142908033436628,2.2008249637137673,0.05329978711719249,78,12787.091641071995,4.089464927595609,0.06754596160957049,152,194970.56549786,4.6538825622559195,0.06754592123507752,409,3174607.2921039523
omni_breakout|kelly_criterion|stop_order_at_range|no_pyramid|atr_dynamic_trail|day_of_week|US100.cash,1.9142908033436628,2.2008249637137673,0.05329978711719249,78,12787.091641071995,4.089464927595609,0.06754596160957049,152,194970.56549786,4.6538825622559195,0.06754592123507752,409,3174607.2921039523
omni_breakout|fixed_low|volume_spike_gate|risk_free_runner|atr_dynamic_trail|spread_gate|US100.cash,1.8750839745489347,1.410436332668344,0.03803257773034942,128,5558.310339285867,4.478838178032564,0.038034249427141745,251,102848.9693971438,4.656455347408073,0.03803321429041267,681,737654.7503435714
omni_breakout|fixed_low|volume_spike_gate|risk_free_runner|atr_dynamic_trail|none|US100.cash,1.8750839745489347,1.410436332668344,0.03803257773034942,128,5558.310339285867,4.478838178032564,0.038034249427141745,251,102848.9693971438,4.656455347408073,0.03803321429041267,681,737654.7503435714
omni_breakout|fixed_low|volume_spike_gate|no_pyramid|atr_dynamic_trail|spread_gate|US100.cash,1.8750839745489347,1.410436332668344,0.03803257773034942,128,5558.310339285867,4.478838178032564,0.038034249427141745,251,102848.9693971438,4.656455347408073,0.03803321429041267,681,737654.7503435714
omni_breakout|fixed_low|volume_spike_gate|no_pyramid|atr_dynamic_trail|none|US100.cash,1.8750839745489347,1.410436332668344,0.03803257773034942,128,5558.310339285867,4.478838178032564,0.038034249427141745,251,102848.9693971438,4.656455347408073,0.03803321429041267,681,737654.7503435714
omni_breakout|fixed_low|volume_spike_gate|momentum_confirmed|atr_dynamic_trail|spread_gate|US100.cash,1.8750839745489347,1.410436332668344,0.03803257773034942,128,5558.310339285867,4.478838178032564,0.038034249427141745,251,102848.9693971438,4.656455347408073,0.03803321429041267,681,737654.7503435714
omni_breakout|fixed_low|volume_spike_gate|momentum_confirmed|atr_dynamic_trail|none|US100.cash,1.8750839745489347,1.410436332668344,0.03803257773034942,128,5558.310339285867,4.478838178032564,0.038034249427141745,251,102848.9693971438,4.656455347408073,0.03803321429041267,681,737654.7503435714
omni_breakout|fixed_low|volume_spike_gate|inverse_pyramid|atr_dynamic_trail|spread_gate|US100.cash,1.8750839745489347,1.410436332668344,0.03803257773034942,128,5558.310339285867,4.478838178032564,0.038034249427141745,251,102848.9693971438,4.656455347408073,0.03803321429041267,681,737654.7503435714
