profile_id,composite_score,6m_sharpe,6m_mdd_pct,6m_trades,6m_pnl,1y_sharpe,1y_mdd_pct,1y_trades,1y_pnl,2.5y_sharpe,2.5y_mdd_pct,2.5y_trades,2.5y_pnl
london_reversal|equity_curve|hybrid_sweep_time_spread|no_pyramid|time_based|day_of_week|US100.cash,2.2265361872677736,5.359169638716677,0.002775128589298423,4,423.86886000001186,6.222478863385897,0.00959990901375443,29,6397.435420000086,1.8506945889534285,0.03851402813641069,141,6395.157650000032
london_reversal|equity_curve|hybrid_sweep_time_spread|no_pyramid|fixed_sl_trail|day_of_week|US100.cash,2.1444967924713665,3.6948531464713317,0.003746219458450677,4,284.38131000002204,7.128765583968424,0.007486429283151903,29,3356.8659700001785,2.0718380459552135,0.023508399500002126,141,4762.182579999982
london_reversal|fixed_low|hybrid_sweep_time_spread|risk_free_runner|time_based|day_of_week|US100.cash,2.0469193022578747,3.1738296765834892,0.0038850325780807305,4,258.91276000000664,6.624369339739466,0.006721116430181501,29,4757.297330000057,2.342800166069956,0.030507136147027505,141,7188.220080000034
london_reversal|fixed_low|hybrid_sweep_time_spread|no_pyramid|time_based|day_of_week|US100.cash,2.0469193022578747,3.1738296765834892,0.0038850325780807305,4,258.91276000000664,6.624369339739466,0.006721116430181501,29,4757.297330000057,2.342800166069956,0.030507136147027505,141,7188.220080000034
london_reversal|fixed_low|hybrid_sweep_time_spread|inverse_pyramid|time_based|day_of_week|US100.cash,2.0469193022578747,3.1738296765834892,0.0038850325780807305,4,258.91276000000664,6.624369339739466,0.006721116430181501,29,4757.297330000057,2.342800166069956,0.030507136147027505,141,7188.220080000034
london_reversal|fixed_low|hybrid_sweep_time_spread|front_loaded|time_based|day_of_week|US100.cash,2.0469193022578747,3.1738296765834892,0.0038850325780807305,4,258.91276000000664,6.624369339739466,0.006721116430181501,29,4757.297330000057,2.342800166069956,0.030507136147027505,141,7188.220080000034
london_reversal|fixed_low|hybrid_sweep_time_spread|equal_split|time_based|day_of_week|US100.cash,2.0469193022578747,3.1738296765834892,0.0038850325780807305,4,258.91276000000664,6.624369339739466,0.006721116430181501,29,4757.297330000057,2.342800166069956,0.030507136147027505,141,7188.220080000034
london_reversal|conservative_ramp|hybrid_sweep_time_spread|risk_free_runner|time_based|day_of_week|US100.cash,2.0437528904421227,3.1713006947784304,0.00555148481628644,4,368.8355200000095,6.682028345689306,0.00959990901375443,29,8444.81637000004,2.287179577995157,0.04665428818555696,141,11287.702780000023
london_reversal|conservative_ramp|hybrid_sweep_time_spread|no_pyramid|time_based|day_of_week|US100.cash,2.0437528904421227,3.1713006947784304,0.00555148481628644,4,368.8355200000095,6.682028345689306,0.00959990901375443,29,8444.81637000004,2.287179577995157,0.04665428818555696,141,11287.702780000023
london_reversal|conservative_ramp|hybrid_sweep_time_spread|inverse_pyramid|time_based|day_of_week|US100.cash,2.0437528904421227,3.1713006947784304,0.00555148481628644,4,368.8355200000095,6.682028345689306,0.00959990901375443,29,8444.81637000004,2.287179577995157,0.04665428818555696,141,11287.702780000023
london_reversal|conservative_ramp|hybrid_sweep_time_spread|front_loaded|time_based|day_of_week|US100.cash,2.0437528904421227,3.1713006947784304,0.00555148481628644,4,368.8355200000095,6.682028345689306,0.00959990901375443,29,8444.81637000004,2.287179577995157,0.04665428818555696,141,11287.702780000023
london_reversal|conservative_ramp|hybrid_sweep_time_spread|equal_split|time_based|day_of_week|US100.cash,2.0437528904421227,3.1713006947784304,0.00555148481628644,4,368.8355200000095,6.682028345689306,0.00959990901375443,29,8444.81637000004,2.287179577995157,0.04665428818555696,141,11287.702780000023
london_reversal|aggressive_flat|hybrid_sweep_time_spread|no_pyramid|time_based|day_of_week|US100.cash,2.0415092256280727,3.170265779539951,0.008325975553776267,4,551.0269600000142,6.623768412722806,0.014390434239129456,29,10406.053650000118,2.3430348995532277,0.06457335199611991,141,15813.756020000072
london_reversal|anti_martingale|hybrid_sweep_time_spread|no_pyramid|time_based|day_of_week|US100.cash,1.8933706866387647,3.1713006947784304,0.00555148481628644,4,368.8355200000095,5.772671567435775,0.013645828240755551,29,7942.413220000082,2.067223757690573,0.04225979945230764,141,9450.277610000006
london_reversal|kelly_criterion|hybrid_sweep_time_spread|no_pyramid|time_based|day_of_week|US100.cash,1.7722121929609347,3.1738296765834892,0.0038850325780807305,4,258.91276000000664,5.252563271562832,0.011097262934710033,29,6991.046669999973,1.7112988888554728,0.02367765697589124,141,6051.281319999994
london_reversal|anti_martingale|hybrid_sweep_time_spread|no_pyramid|fixed_sl_trail|day_of_week|US100.cash,1.7564952618349767,1.2983963200775632,0.007485961954304743,4,153.475120000039,6.632622289313633,0.007484883614919939,29,4026.74896000021,2.1397702903516036,0.024974382800001187,141,6965.719630000045
london_reversal|fixed_low|hybrid_sweep_time_spread|risk_free_runner|fixed_sl_trail|day_of_week|US100.cash,1.7203744590072603,1.2980377775621552,0.005243660019898257,4,108.11506000002726,6.1708974315748515,0.005241941378183441,29,2247.545960000137,2.33593813739758,0.015126265510847137,141,4735.681589999974
london_reversal|fixed_low|hybrid_sweep_time_spread|no_pyramid|fixed_sl_trail|day_of_week|US100.cash,1.7203744590072603,1.2980377775621552,0.005243660019898257,4,108.11506000002726,6.1708974315748515,0.005241941378183441,29,2247.545960000137,2.33593813739758,0.015126265510847137,141,4735.681589999974
london_reversal|fixed_low|hybrid_sweep_time_spread|momentum_confirmed|fixed_sl_trail|day_of_week|US100.cash,1.7203744590072603,1.2980377775621552,0.005243660019898257,4,108.11506000002726,6.1708974315748515,0.005241941378183441,29,2247.545960000137,2.33593813739758,0.015126265510847137,141,4735.681589999974
london_reversal|fixed_low|hybrid_sweep_time_spread|inverse_pyramid|fixed_sl_trail|day_of_week|US100.cash,1.7203744590072603,1.2980377775621552,0.005243660019898257,4,108.11506000002726,6.1708974315748515,0.005241941378183441,29,2247.545960000137,2.33593813739758,0.015126265510847137,141,4735.681589999974
london_reversal|fixed_low|hybrid_sweep_time_spread|front_loaded|fixed_sl_trail|day_of_week|US100.cash,1.7203744590072603,1.2980377775621552,0.005243660019898257,4,108.11506000002726,6.1708974315748515,0.005241941378183441,29,2247.545960000137,2.33593813739758,0.015126265510847137,141,4735.681589999974
london_reversal|fixed_low|hybrid_sweep_time_spread|equal_split|fixed_sl_trail|day_of_week|US100.cash,1.7203744590072603,1.2980377775621552,0.005243660019898257,4,108.11506000002726,6.1708974315748515,0.005241941378183441,29,2247.545960000137,2.33593813739758,0.015126265510847137,141,4735.681589999974
london_reversal|fixed_low|hybrid_sweep_time_spread|adaptive_tranche|fixed_sl_trail|day_of_week|US100.cash,1.7203744590072603,1.2980377775621552,0.005243660019898257,4,108.11506000002726,6.1708974315748515,0.005241941378183441,29,2247.545960000137,2.33593813739758,0.015126265510847137,141,4735.681589999974
london_reversal|aggressive_flat|hybrid_sweep_time_spread|no_pyramid|fixed_sl_trail|day_of_week|US100.cash,1.7173165611291112,1.298143601096346,0.011219852488322732,4,227.66903000005834,6.171241054916311,0.01121627656720786,29,4861.736600000296,2.3356571672137756,0.0322565372970994,141,10324.299769999958
london_reversal|volatility_scaled|hybrid_sweep_time_spread|no_pyramid|fixed_sl_trail|day_of_week|US100.cash,1.7155268583079744,1.2992801510567349,0.014943716995777585,4,300.4567500000778,6.171017554935759,0.014942271902996915,29,6520.366340000396,2.33566933548774,0.042865388025511694,141,13913.859339999955
london_reversal|conservative_ramp|hybrid_sweep_time_spread|risk_free_runner|fixed_sl_trail|day_of_week|US100.cash,1.6794781969544534,1.2983963200775632,0.007485961954304743,4,153.475120000039,5.528348708020149,0.011218564803545614,29,3676.684370000217,2.6949018583769315,0.021573836661666162,141,8745.427800000072
london_reversal|conservative_ramp|hybrid_sweep_time_spread|no_pyramid|fixed_sl_trail|day_of_week|US100.cash,1.6794781969544534,1.2983963200775632,0.007485961954304743,4,153.475120000039,5.528348708020149,0.011218564803545614,29,3676.684370000217,2.6949018583769315,0.021573836661666162,141,8745.427800000072
london_reversal|conservative_ramp|hybrid_sweep_time_spread|momentum_confirmed|fixed_sl_trail|day_of_week|US100.cash,1.6794781969544534,1.2983963200775632,0.007485961954304743,4,153.475120000039,5.528348708020149,0.011218564803545614,29,3676.684370000217,2.6949018583769315,0.021573836661666162,141,8745.427800000072
london_reversal|conservative_ramp|hybrid_sweep_time_spread|inverse_pyramid|fixed_sl_trail|day_of_week|US100.cash,1.6794781969544534,1.2983963200775632,0.007485961954304743,4,153.475120000039,5.528348708020149,0.011218564803545614,29,3676.684370000217,2.6949018583769315,0.021573836661666162,141,8745.427800000072
london_reversal|conservative_ramp|hybrid_sweep_time_spread|front_loaded|fixed_sl_trail|day_of_week|US100.cash,1.6794781969544534,1.2983963200775632,0.007485961954304743,4,153.475120000039,5.528348708020149,0.011218564803545614,29,3676.684370000217,2.6949018583769315,0.021573836661666162,141,8745.427800000072
london_reversal|conservative_ramp|hybrid_sweep_time_spread|equal_split|fixed_sl_trail|day_of_week|US100.cash,1.6794781969544534,1.2983963200775632,0.007485961954304743,4,153.475120000039,5.528348708020149,0.011218564803545614,29,3676.684370000217,2.6949018583769315,0.021573836661666162,141,8745.427800000072
london_reversal|conservative_ramp|hybrid_sweep_time_spread|adaptive_tranche|fixed_sl_trail|day_of_week|US100.cash,1.6794781969544534,1.2983963200775632,0.007485961954304743,4,153.475120000039,5.528348708020149,0.011218564803545614,29,3676.684370000217,2.6949018583769315,0.021573836661666162,141,8745.427800000072
london_reversal|equity_curve|hybrid_sweep_time_spread|no_pyramid|fixed_sl_tp|day_of_week|US100.cash,1.604187258594117,4.583994662642449,0.0024994825911833253,4,249.59999999999997,2.605876060932627,0.01000989048821599,29,1384.7957299999691,1.8137136284645352,0.02462025799713414,141,4456.302599999949
london_reversal|fixed_low|hybrid_sweep_time_spread|risk_free_runner|fixed_sl_tp|day_of_week|US100.cash,1.5028153084845197,2.643644550858371,0.0035015816803612996,4,173.99999999999997,3.2704687682594438,0.007009438926003227,29,1322.0166399999785,2.3534025926992013,0.01877188728830663,141,4745.759239999952
london_reversal|fixed_low|hybrid_sweep_time_spread|no_pyramid|fixed_sl_tp|day_of_week|US100.cash,1.5028153084845197,2.643644550858371,0.0035015816803612996,4,173.99999999999997,3.2704687682594438,0.007009438926003227,29,1322.0166399999785,2.3534025926992013,0.01877188728830663,141,4745.759239999952
london_reversal|aggressive_flat|hybrid_sweep_time_spread|no_pyramid|fixed_sl_tp|day_of_week|US100.cash,1.5000934971150277,2.646243650260405,0.007499317704480943,4,370.7999999999999,3.2727447884003333,0.015027086472247533,29,2838.233799999953,2.353690423026121,0.04001500099896325,141,10350.142299999896
london_reversal|conservative_ramp|hybrid_sweep_time_spread|risk_free_runner|fixed_sl_tp|day_of_week|US100.cash,1.4995018685595884,2.6472618868332503,0.004998421864423323,4,248.2,2.854880713744001,0.01000989048821599,29,1761.093279999969,2.7492380648854664,0.026759016767973702,141,9303.155789999913
london_reversal|conservative_ramp|hybrid_sweep_time_spread|no_pyramid|fixed_sl_tp|day_of_week|US100.cash,1.4995018685595884,2.6472618868332503,0.004998421864423323,4,248.2,2.854880713744001,0.01000989048821599,29,1761.093279999969,2.7492380648854664,0.026759016767973702,141,9303.155789999913
london_reversal|volatility_scaled|hybrid_sweep_time_spread|no_pyramid|fixed_sl_tp|day_of_week|US100.cash,1.4976626358745218,2.6443517183087497,0.010001241288812412,4,492.2000000000001,3.2724312146974395,0.020045068236002515,29,3786.445959999937,2.353688325508751,0.05317942722343565,141,13949.962929999858
london_reversal|kelly_criterion|hybrid_sweep_time_spread|no_pyramid|fixed_sl_trail|day_of_week|US100.cash,1.488331926759173,1.2980377775621552,0.005243660019898257,4,108.11506000002726,3.5370256773910325,0.014943430519767795,29,2537.0641500001852,3.2403109580313028,0.014943285629913677,141,10567.091330000352
london_reversal|kelly_criterion|hybrid_sweep_time_spread|no_pyramid|fixed_sl_tp|day_of_week|US100.cash,1.3353131019714937,2.643644550858371,0.0035015816803612996,4,173.99999999999997,2.0732935864084627,0.009998517683682361,29,1549.6048899999569,2.303930613585474,0.022921908358318033,141,8180.993119999904
london_reversal|fixed_low|hybrid_sweep_time_spread|risk_free_runner|breakeven_runner|day_of_week|US100.cash,1.1069070800586112,1.7147408282397756,0.0052420193420089235,4,196.5425000000219,3.0376286139907553,0.0052436162272774586,29,1816.3282800000427,0.5586500912014792,0.022495135645952243,141,1303.0235099999188
london_reversal|fixed_low|hybrid_sweep_time_spread|no_pyramid|breakeven_runner|day_of_week|US100.cash,1.1069070800586112,1.7147408282397756,0.0052420193420089235,4,196.5425000000219,3.0376286139907553,0.0052436162272774586,29,1816.3282800000427,0.5586500912014792,0.022495135645952243,141,1303.0235099999188
london_reversal|fixed_low|hybrid_sweep_time_spread|momentum_confirmed|breakeven_runner|day_of_week|US100.cash,1.1069070800586112,1.7147408282397756,0.0052420193420089235,4,196.5425000000219,3.0376286139907553,0.0052436162272774586,29,1816.3282800000427,0.5586500912014792,0.022495135645952243,141,1303.0235099999188
london_reversal|fixed_low|hybrid_sweep_time_spread|inverse_pyramid|breakeven_runner|day_of_week|US100.cash,1.1069070800586112,1.7147408282397756,0.0052420193420089235,4,196.5425000000219,3.0376286139907553,0.0052436162272774586,29,1816.3282800000427,0.5586500912014792,0.022495135645952243,141,1303.0235099999188
